S22	1	 270347544.18492299	 985072214.90389729	-330644386.52171671
S22	1	 554351892.92414665	 890397750.60950685	 229492043.61318770
S22	1	 665228196.23182499	 829568130.57446599	 148556175.34841716
S22	1	-259031359.43919426	-988500962.62877989	-329468322.10376465
S22	1	-192660258.09904188	 138890461.76612961	-1047077952.27500296
S22	1	1046162411.27208531	 229946814.80090258	  73820357.38945802
S22	1	 145908112.91357028	  81196077.05842023	1060612461.37179399
S22	1	 967564988.90603852	 410345301.80075461	 219580279.38345587
S22	1	-1050680243.01347017	 183212747.46055454	-123632073.79123697
S22	1	-885093839.19116664	 595676203.55004418	-120662877.10335448
S22	1	-904576883.83175945	 578219119.24283707	  13567790.53762318
S22	2	  38022895.87584496	 632855385.30352187	-866503949.35185206
S22	2	-410239460.40615666	 812648721.70651484	-569285880.55145395
S22	2	  77151114.21643761	 776976866.32863915	 736977223.74989450
S22	2	-457974249.52095747	 668131919.37725794	 704726967.44610846
S22	2	1045935202.84942746	 233804566.82785070	  64309793.43443698
S22	2	-846197003.77650380	-369233402.38811159	-548085849.95544088
S22	2	 356526861.83831853	-874616322.89366901	 510603229.59856957
S22	2	-139351034.07048905	1032590163.11913288	-259074541.19210467
S22	2	-735288106.72603917	 310042670.38385326	-718335378.64238429
S22	2	  60316047.97326879	-946548128.56639421	-503179280.40128475
S22	2	 747188251.36750221	-152178684.53126022	 755865158.97580624
S22	2	 705894436.63358891	 379929663.52606809	 714245944.10015965
S22	2	 729408739.30382550	-787863475.39882469	  -3848210.03859921
S22	2	1046218678.34475815	 169722974.54212528	 171468255.24257207
S22	2	1057321219.78278840	-158464383.86867347	  98699801.43328467
S22	2	 644406687.38779187	-740364575.11075974	-435179377.64991617
S22	2	-279945343.18089128	 -10210684.02581593	-1036487877.55760527
S22	2	-1042596851.82289028	   1856776.19641823	-256454928.81199634
S22	3	-876259505.31521583	-516421685.49973142	 343887620.67158127
S22	3	 561086388.32811356	 871413748.22137880	 280358552.22284949
S22	3	 287988157.89776963	-1033133527.66697085	 -49786629.54911922
S22	3	 705116022.91408014	 -72820756.41747138	 806405174.35432506
S22	3	-997131899.82956815	-153371438.17813402	 367404341.09337664
S22	3	-655484654.60624731	-782204734.16681004	-333581167.00972527
S22	3	 516817261.99998087	-398304152.85972297	-852663176.80216098
S22	3	 482565828.35588121	 959119019.53084946	   1304315.22111101
S22	3	-145382862.13707453	-761417938.29946887	 742891190.00929749
S22	3	 991844871.30012846	 257352308.08800864	-320615524.20027614
S22	3	-652113935.45955205	-830997818.96627545	 192277959.25056028
S22	3	 329233678.27032572	 872881594.68993914	 531473122.84343427
S22	3	-918738211.63725221	  -4602600.59959430	 555589496.03652108
S22	3	 450318373.52081287	 588374795.03380406	-777051630.58789742
S22	3	-544024847.54248166	-408695591.37546217	-830533354.18118668
S22	3	-913529855.88328362	 563707152.22042727	 -21868299.11572719
S22	3	1045696034.23775172	-235993906.17297769	  60062082.79330882
S22	3	1028223119.42266524	 308880248.41375518	 -11444753.61865610
S22	4	-806850693.13106072	 666941296.67916024	 238667214.62877694
S22	4	 326564833.28964365	  81017094.50135255	1019594239.69433916
S22	4	 995126364.53003943	-368998522.68084145	 162309526.63782591
S22	4	-914879237.10671806	-413901842.42144865	-380081596.38684314
S22	4	-869686101.05305636	 338699943.98814893	-530762853.95491779
S22	4	1037411999.75014102	-254305661.77040517	 109021771.80151217
S22	4	-910833778.10433125	-134917948.37443095	-552231608.50447142
S22	4	  61509121.62325287	 941026904.37978935	-513289164.84895563
S22	4	-757991290.71102905	 627010140.76428819	 430218851.45328891
S22	4	 728269454.52219832	  73010904.45439458	 785540440.08026886
S22	4	 131387139.96028525	 988928164.99280417	 396912178.57081819
S22	4	 401596411.00641131	-681384209.55292642	-726096863.51031327
S22	4	  56199436.69835210	 856296131.07410395	-645274618.11473751
S22	4	-361295719.53698051	1010833665.50673866	  21482022.32746389
S22	4	-978475430.56773937	-312520197.75115705	-312566363.08737081
S22	4	1035449028.34663951	-200319072.41172290	-201242024.64922243
